instance,goal,defences
exp_cycles_indvary1_step7_batch_yyy10.pl,b5,
exp_cycles_indvary1_step7_batch_yyy10.pl,p2,
exp_cycles_indvary1_step7_batch_yyy10.pl,z3,
exp_cycles_indvary1_step7_batch_yyy10.pl,v4,
exp_cycles_indvary1_step7_batch_yyy10.pl,r4,
exp_cycles_indvary1_step7_batch_yyy10.pl,s7,
exp_cycles_indvary1_step7_batch_yyy10.pl,r7,
exp_cycles_indvary1_step8_batch_yyy01.pl,a6,
exp_cycles_indvary1_step8_batch_yyy01.pl,u4,
exp_cycles_indvary1_step8_batch_yyy01.pl,t6,
exp_cycles_indvary1_step8_batch_yyy01.pl,p3,
exp_cycles_indvary1_step8_batch_yyy01.pl,b5,
exp_cycles_indvary1_step8_batch_yyy01.pl,p2,
exp_cycles_indvary1_step8_batch_yyy01.pl,v3,
exp_cycles_indvary1_step8_batch_yyy01.pl,y5,
exp_cycles_indvary1_step8_batch_yyy01.pl,y3,
exp_cycles_indvary1_step8_batch_yyy01.pl,e4,
exp_cycles_indvary1_step8_batch_yyy02.pl,s3,
exp_cycles_indvary1_step8_batch_yyy02.pl,b2,[c1 d1 e1 a2 b2 c2 d2 a3 b3 c3 b1]
exp_cycles_indvary1_step8_batch_yyy02.pl,y4,
exp_cycles_indvary1_step8_batch_yyy02.pl,p5,
exp_cycles_indvary1_step8_batch_yyy02.pl,f1,
exp_cycles_indvary1_step8_batch_yyy02.pl,w1,
exp_cycles_indvary1_step8_batch_yyy02.pl,a1,
exp_cycles_indvary1_step8_batch_yyy02.pl,u2,
exp_cycles_indvary1_step8_batch_yyy02.pl,z1,
exp_cycles_indvary1_step8_batch_yyy02.pl,c2,[c1 d1 e1 a2 b2 c2 d2 a3 b3 c3 b1]
exp_cycles_indvary1_step8_batch_yyy03.pl,u7,
exp_cycles_indvary1_step8_batch_yyy03.pl,f5,
exp_cycles_indvary1_step8_batch_yyy03.pl,e4,
exp_cycles_indvary1_step8_batch_yyy03.pl,w4,[c1 d1 e1 f1 a2 b2 c2 d2 a3 c3]
exp_cycles_indvary1_step8_batch_yyy03.pl,r3,[c1 d1 e1 f1 a2 b2 c2 d2 a3 c3]
exp_cycles_indvary1_step8_batch_yyy03.pl,q2,
exp_cycles_indvary1_step8_batch_yyy03.pl,v1,[c1 d1 e1 f1 a2 b2 c2 d2 a3 c3]
exp_cycles_indvary1_step8_batch_yyy03.pl,w1,
exp_cycles_indvary1_step8_batch_yyy03.pl,t2,
exp_cycles_indvary1_step8_batch_yyy03.pl,b5,
exp_cycles_indvary1_step8_batch_yyy04.pl,s4,
exp_cycles_indvary1_step8_batch_yyy04.pl,w5,
exp_cycles_indvary1_step8_batch_yyy04.pl,w1,[a1 d1 f1 a2 b2 d2 e2 f2 a3 b3]
exp_cycles_indvary1_step8_batch_yyy04.pl,f3,
exp_cycles_indvary1_step8_batch_yyy04.pl,u3,
exp_cycles_indvary1_step8_batch_yyy04.pl,v3,
exp_cycles_indvary1_step8_batch_yyy04.pl,w3,
exp_cycles_indvary1_step8_batch_yyy04.pl,q2,
exp_cycles_indvary1_step8_batch_yyy04.pl,s1,
exp_cycles_indvary1_step8_batch_yyy04.pl,r1,
exp_cycles_indvary1_step8_batch_yyy05.pl,a6,
exp_cycles_indvary1_step8_batch_yyy05.pl,e1,[b1 d1 e1 f1 a2 b2 c2 d2 f2 a3 c3]
exp_cycles_indvary1_step8_batch_yyy05.pl,p5,[b1 d1 e1 f1 a2 b2 c2 d2 f2 a3 c3]
exp_cycles_indvary1_step8_batch_yyy05.pl,w2,
exp_cycles_indvary1_step8_batch_yyy05.pl,t3,
exp_cycles_indvary1_step8_batch_yyy05.pl,s1,
exp_cycles_indvary1_step8_batch_yyy05.pl,f4,
exp_cycles_indvary1_step8_batch_yyy05.pl,r3,
exp_cycles_indvary1_step8_batch_yyy05.pl,t5,[b1 d1 e1 f1 a2 b2 c2 d2 f2 a3 c3]
exp_cycles_indvary1_step8_batch_yyy05.pl,c4,
exp_cycles_indvary1_step8_batch_yyy06.pl,u5,
exp_cycles_indvary1_step8_batch_yyy06.pl,y4,
exp_cycles_indvary1_step8_batch_yyy06.pl,d3,
exp_cycles_indvary1_step8_batch_yyy06.pl,u7,
exp_cycles_indvary1_step8_batch_yyy06.pl,e4,
exp_cycles_indvary1_step8_batch_yyy06.pl,c6,
exp_cycles_indvary1_step8_batch_yyy06.pl,v4,
exp_cycles_indvary1_step8_batch_yyy06.pl,p2,
exp_cycles_indvary1_step8_batch_yyy06.pl,x6,
exp_cycles_indvary1_step8_batch_yyy06.pl,e2,[a1 d1 f1 d2 e2 f2 a3 c1]
exp_cycles_indvary1_step8_batch_yyy07.pl,w7,
exp_cycles_indvary1_step8_batch_yyy07.pl,v2,
exp_cycles_indvary1_step8_batch_yyy07.pl,u1,
exp_cycles_indvary1_step8_batch_yyy07.pl,q4,
exp_cycles_indvary1_step8_batch_yyy07.pl,e3,
exp_cycles_indvary1_step8_batch_yyy07.pl,y1,
exp_cycles_indvary1_step8_batch_yyy07.pl,y2,
exp_cycles_indvary1_step8_batch_yyy07.pl,x1,
exp_cycles_indvary1_step8_batch_yyy07.pl,b6,
exp_cycles_indvary1_step8_batch_yyy07.pl,a1,[a1 d1 e1 f1 a2 e2 f2 a3 b3 c3 c2]
exp_cycles_indvary1_step8_batch_yyy08.pl,w7,
exp_cycles_indvary1_step8_batch_yyy08.pl,p4,
exp_cycles_indvary1_step8_batch_yyy08.pl,e5,
exp_cycles_indvary1_step8_batch_yyy08.pl,w5,
exp_cycles_indvary1_step8_batch_yyy08.pl,z1,
exp_cycles_indvary1_step8_batch_yyy08.pl,f5,
exp_cycles_indvary1_step8_batch_yyy08.pl,y2,
exp_cycles_indvary1_step8_batch_yyy08.pl,e2,[a1 c1 d1 e1 f1 a2 e2 f2 a3 b3 c3 b1]
exp_cycles_indvary1_step8_batch_yyy08.pl,q7,
exp_cycles_indvary1_step8_batch_yyy08.pl,q2,
exp_cycles_indvary1_step8_batch_yyy09.pl,b2,
exp_cycles_indvary1_step8_batch_yyy09.pl,s5,
exp_cycles_indvary1_step8_batch_yyy09.pl,a5,
exp_cycles_indvary1_step8_batch_yyy09.pl,v1,
exp_cycles_indvary1_step8_batch_yyy09.pl,p2,
exp_cycles_indvary1_step8_batch_yyy09.pl,c3,[a1 b1 d1 e1 f1 c2 b3 c3 c1 d2 f2]
exp_cycles_indvary1_step8_batch_yyy09.pl,t5,
exp_cycles_indvary1_step8_batch_yyy09.pl,c1,[a1 b1 c1 d1 e1 f1 c2 b3 c3 d2 f2]
exp_cycles_indvary1_step8_batch_yyy09.pl,t2,
exp_cycles_indvary1_step8_batch_yyy09.pl,z2,
exp_cycles_indvary1_step8_batch_yyy10.pl,a6,
exp_cycles_indvary1_step8_batch_yyy10.pl,x7,[a1 b1 d1 e1 a2 c2 d2 e2 f2 b3 c3]
exp_cycles_indvary1_step8_batch_yyy10.pl,a4,
exp_cycles_indvary1_step8_batch_yyy10.pl,z4,
exp_cycles_indvary1_step8_batch_yyy10.pl,x6,[a1 b1 d1 e1 a2 c2 d2 e2 f2 b3 c3]
exp_cycles_indvary1_step8_batch_yyy10.pl,a1,[a1 b1 d1 e1 a2 c2 d2 e2 f2 b3 c3]
exp_cycles_indvary1_step8_batch_yyy10.pl,d1,[a1 b1 d1 e1 a2 c2 d2 e2 f2 b3 c3]
exp_cycles_indvary1_step8_batch_yyy10.pl,a2,[a1 b1 d1 e1 a2 c2 d2 e2 f2 b3 c3]
exp_cycles_indvary1_step8_batch_yyy10.pl,f4,
exp_cycles_indvary1_step8_batch_yyy10.pl,a3,
exp_cycles_indvary2_step1_batch_yyy01.pl,b2,
exp_cycles_indvary2_step1_batch_yyy01.pl,b3,
exp_cycles_indvary2_step1_batch_yyy01.pl,z4,
exp_cycles_indvary2_step1_batch_yyy01.pl,q7,
exp_cycles_indvary2_step1_batch_yyy01.pl,p4,
exp_cycles_indvary2_step1_batch_yyy01.pl,d4,
exp_cycles_indvary2_step1_batch_yyy01.pl,c5,
exp_cycles_indvary2_step1_batch_yyy01.pl,c2,
exp_cycles_indvary2_step1_batch_yyy01.pl,s7,
exp_cycles_indvary2_step1_batch_yyy01.pl,a1,[a1 f1 d2 a3 b1 a2 e2 c3]
exp_cycles_indvary2_step1_batch_yyy02.pl,s4,
exp_cycles_indvary2_step1_batch_yyy02.pl,z5,
exp_cycles_indvary2_step1_batch_yyy02.pl,w5,
exp_cycles_indvary2_step1_batch_yyy02.pl,q4,
exp_cycles_indvary2_step1_batch_yyy02.pl,a4,
exp_cycles_indvary2_step1_batch_yyy02.pl,d2,
exp_cycles_indvary2_step1_batch_yyy02.pl,p2,
exp_cycles_indvary2_step1_batch_yyy02.pl,v3,
exp_cycles_indvary2_step1_batch_yyy02.pl,r3,[a1 e2 f2 c3 b1 b2 c2]
exp_cycles_indvary2_step1_batch_yyy02.pl,q2,[a1 e2 f2 c3 b1 b2 c2]
exp_cycles_indvary2_step1_batch_yyy03.pl,u5,
exp_cycles_indvary2_step1_batch_yyy03.pl,c3,[a2 c2 d2 a3 c3]
exp_cycles_indvary2_step1_batch_yyy03.pl,b2,
exp_cycles_indvary2_step1_batch_yyy03.pl,a6,
exp_cycles_indvary2_step1_batch_yyy03.pl,r6,
exp_cycles_indvary2_step1_batch_yyy03.pl,r5,
exp_cycles_indvary2_step1_batch_yyy03.pl,w1,
exp_cycles_indvary2_step1_batch_yyy03.pl,w4,
exp_cycles_indvary2_step1_batch_yyy03.pl,v4,
exp_cycles_indvary2_step1_batch_yyy03.pl,a1,
exp_cycles_indvary2_step1_batch_yyy04.pl,z6,
exp_cycles_indvary2_step1_batch_yyy04.pl,r6,
exp_cycles_indvary2_step1_batch_yyy04.pl,x7,
exp_cycles_indvary2_step1_batch_yyy04.pl,r1,
exp_cycles_indvary2_step1_batch_yyy04.pl,a3,
exp_cycles_indvary2_step1_batch_yyy04.pl,y2,
exp_cycles_indvary2_step1_batch_yyy04.pl,q1,
exp_cycles_indvary2_step1_batch_yyy04.pl,f2,
exp_cycles_indvary2_step1_batch_yyy04.pl,w4,
exp_cycles_indvary2_step1_batch_yyy04.pl,f3,
exp_cycles_indvary2_step1_batch_yyy05.pl,y4,
exp_cycles_indvary2_step1_batch_yyy05.pl,p4,
exp_cycles_indvary2_step1_batch_yyy05.pl,e5,
exp_cycles_indvary2_step1_batch_yyy05.pl,v5,
exp_cycles_indvary2_step1_batch_yyy05.pl,q4,
exp_cycles_indvary2_step1_batch_yyy05.pl,s1,
exp_cycles_indvary2_step1_batch_yyy05.pl,p1,
exp_cycles_indvary2_step1_batch_yyy05.pl,u3,
exp_cycles_indvary2_step1_batch_yyy05.pl,v4,
exp_cycles_indvary2_step1_batch_yyy05.pl,e3,
exp_cycles_indvary2_step1_batch_yyy06.pl,t4,
exp_cycles_indvary2_step1_batch_yyy06.pl,z5,
exp_cycles_indvary2_step1_batch_yyy06.pl,p4,
exp_cycles_indvary2_step1_batch_yyy06.pl,u4,
exp_cycles_indvary2_step1_batch_yyy06.pl,w5,
exp_cycles_indvary2_step1_batch_yyy06.pl,s5,
exp_cycles_indvary2_step1_batch_yyy06.pl,x5,
exp_cycles_indvary2_step1_batch_yyy06.pl,z3,
exp_cycles_indvary2_step1_batch_yyy06.pl,y2,
exp_cycles_indvary2_step1_batch_yyy06.pl,q7,
exp_cycles_indvary2_step1_batch_yyy07.pl,b2,[c1 d1 e1 f1 b2 e2]
exp_cycles_indvary2_step1_batch_yyy07.pl,s4,
exp_cycles_indvary2_step1_batch_yyy07.pl,d4,
exp_cycles_indvary2_step1_batch_yyy07.pl,t3,
exp_cycles_indvary2_step1_batch_yyy07.pl,p3,[c1 d1 e1 f1 e2 b2;c1 d1 e1 f1 e2 b1]
exp_cycles_indvary2_step1_batch_yyy07.pl,a3,
exp_cycles_indvary2_step1_batch_yyy07.pl,x1,
exp_cycles_indvary2_step1_batch_yyy07.pl,q7,
exp_cycles_indvary2_step1_batch_yyy07.pl,u3,
exp_cycles_indvary2_step1_batch_yyy07.pl,e3,
exp_cycles_indvary2_step1_batch_yyy08.pl,u5,
exp_cycles_indvary2_step1_batch_yyy08.pl,e1,
exp_cycles_indvary2_step1_batch_yyy08.pl,w5,
exp_cycles_indvary2_step1_batch_yyy08.pl,b4,
exp_cycles_indvary2_step1_batch_yyy08.pl,z1,
exp_cycles_indvary2_step1_batch_yyy08.pl,e4,
exp_cycles_indvary2_step1_batch_yyy08.pl,t7,
exp_cycles_indvary2_step1_batch_yyy08.pl,f4,
exp_cycles_indvary2_step1_batch_yyy08.pl,q7,
exp_cycles_indvary2_step1_batch_yyy08.pl,f2,
exp_cycles_indvary2_step1_batch_yyy09.pl,u5,
exp_cycles_indvary2_step1_batch_yyy09.pl,c3,
exp_cycles_indvary2_step1_batch_yyy09.pl,s4,
exp_cycles_indvary2_step1_batch_yyy09.pl,u7,
exp_cycles_indvary2_step1_batch_yyy09.pl,z4,
exp_cycles_indvary2_step1_batch_yyy09.pl,e3,
exp_cycles_indvary2_step1_batch_yyy09.pl,r1,
exp_cycles_indvary2_step1_batch_yyy09.pl,p2,
exp_cycles_indvary2_step1_batch_yyy09.pl,z3,
exp_cycles_indvary2_step1_batch_yyy09.pl,q3,
exp_cycles_indvary2_step1_batch_yyy10.pl,w5,
exp_cycles_indvary2_step1_batch_yyy10.pl,y1,
exp_cycles_indvary2_step1_batch_yyy10.pl,r2,
exp_cycles_indvary2_step1_batch_yyy10.pl,y6,
exp_cycles_indvary2_step1_batch_yyy10.pl,a6,
exp_cycles_indvary2_step1_batch_yyy10.pl,w7,
exp_cycles_indvary2_step1_batch_yyy10.pl,t7,
exp_cycles_indvary2_step1_batch_yyy10.pl,c6,
exp_cycles_indvary2_step1_batch_yyy10.pl,f4,
exp_cycles_indvary2_step1_batch_yyy10.pl,a3,
exp_cycles_indvary2_step2_batch_yyy01.pl,t4,
exp_cycles_indvary2_step2_batch_yyy01.pl,w7,
exp_cycles_indvary2_step2_batch_yyy01.pl,x3,
exp_cycles_indvary2_step2_batch_yyy01.pl,y3,
exp_cycles_indvary2_step2_batch_yyy01.pl,a3,[d1 b2 a3 b3 a1 c2 f2]
exp_cycles_indvary2_step2_batch_yyy01.pl,x1,[d1 b2 b3 a1 c2 f2 a3]
exp_cycles_indvary2_step2_batch_yyy01.pl,s7,
exp_cycles_indvary2_step2_batch_yyy01.pl,w3,
exp_cycles_indvary2_step2_batch_yyy01.pl,w4,
exp_cycles_indvary2_step2_batch_yyy01.pl,f3,
exp_cycles_indvary2_step2_batch_yyy02.pl,f1,[a1 e1 f1 d2 a3 b3]
exp_cycles_indvary2_step2_batch_yyy02.pl,s2,
exp_cycles_indvary2_step2_batch_yyy02.pl,q4,
exp_cycles_indvary2_step2_batch_yyy02.pl,e3,
exp_cycles_indvary2_step2_batch_yyy02.pl,a3,[a1 e1 f1 d2 a3 b3]
exp_cycles_indvary2_step2_batch_yyy02.pl,p1,[a1 e1 f1 d2 a3 b3]
exp_cycles_indvary2_step2_batch_yyy02.pl,x6,
exp_cycles_indvary2_step2_batch_yyy02.pl,x1,
exp_cycles_indvary2_step2_batch_yyy02.pl,q7,
exp_cycles_indvary2_step2_batch_yyy02.pl,y5,
exp_cycles_indvary2_step2_batch_yyy03.pl,c3,[a1 c1 e1 d2 e2 a3 c3]
exp_cycles_indvary2_step2_batch_yyy03.pl,b3,
exp_cycles_indvary2_step2_batch_yyy03.pl,e1,[a1 c1 e1 d2 e2 a3 c3]
exp_cycles_indvary2_step2_batch_yyy03.pl,x3,
exp_cycles_indvary2_step2_batch_yyy03.pl,u4,
exp_cycles_indvary2_step2_batch_yyy03.pl,w1,[a1 c1 e1 d2 e2 a3 c3]
exp_cycles_indvary2_step2_batch_yyy03.pl,b6,
exp_cycles_indvary2_step2_batch_yyy03.pl,p1,[a1 c1 e1 d2 e2 a3 c3]
exp_cycles_indvary2_step2_batch_yyy03.pl,r3,[a1 c1 e1 d2 e2 a3 c3]
exp_cycles_indvary2_step2_batch_yyy03.pl,d1,
exp_cycles_indvary2_step2_batch_yyy04.pl,c4,
exp_cycles_indvary2_step2_batch_yyy04.pl,q6,
exp_cycles_indvary2_step2_batch_yyy04.pl,f1,
exp_cycles_indvary2_step2_batch_yyy04.pl,v5,
exp_cycles_indvary2_step2_batch_yyy04.pl,d2,[a1 e1 a2 d2 b3 c1]
exp_cycles_indvary2_step2_batch_yyy04.pl,q3,
exp_cycles_indvary2_step2_batch_yyy04.pl,q1,[a1 e1 a2 b3 c1 d2]
exp_cycles_indvary2_step2_batch_yyy04.pl,p1,[a1 e1 a2 b3 c1 d2]
exp_cycles_indvary2_step2_batch_yyy04.pl,x4,
exp_cycles_indvary2_step2_batch_yyy04.pl,f2,
exp_cycles_indvary2_step2_batch_yyy05.pl,p4,
exp_cycles_indvary2_step2_batch_yyy05.pl,w5,
exp_cycles_indvary2_step2_batch_yyy05.pl,r5,
exp_cycles_indvary2_step2_batch_yyy05.pl,c1,
exp_cycles_indvary2_step2_batch_yyy05.pl,f4,
exp_cycles_indvary2_step2_batch_yyy05.pl,p1,[a1 b1 e2 c3]
exp_cycles_indvary2_step2_batch_yyy05.pl,y6,
exp_cycles_indvary2_step2_batch_yyy05.pl,p6,
exp_cycles_indvary2_step2_batch_yyy05.pl,s2,[a1 b1 e2 c3]
exp_cycles_indvary2_step2_batch_yyy05.pl,b1,[a1 b1 e2 c3]
exp_cycles_indvary2_step2_batch_yyy06.pl,b2,
exp_cycles_indvary2_step2_batch_yyy06.pl,b3,[b1 e1 c2 d2 b3 c3 d1]
exp_cycles_indvary2_step2_batch_yyy06.pl,f1,
exp_cycles_indvary2_step2_batch_yyy06.pl,c5,
exp_cycles_indvary2_step2_batch_yyy06.pl,f5,
exp_cycles_indvary2_step2_batch_yyy06.pl,p3,[b1 e1 c2 d2 b3 c3 d1]
exp_cycles_indvary2_step2_batch_yyy06.pl,f3,
exp_cycles_indvary2_step2_batch_yyy06.pl,f4,
exp_cycles_indvary2_step2_batch_yyy06.pl,t7,
exp_cycles_indvary2_step2_batch_yyy06.pl,b5,
exp_cycles_indvary2_step2_batch_yyy07.pl,s3,
exp_cycles_indvary2_step2_batch_yyy07.pl,b1,
exp_cycles_indvary2_step2_batch_yyy07.pl,t1,
exp_cycles_indvary2_step2_batch_yyy07.pl,a2,
exp_cycles_indvary2_step2_batch_yyy07.pl,f2,[f1 c2 f2 b3 d1 a3]
exp_cycles_indvary2_step2_batch_yyy07.pl,p4,
exp_cycles_indvary2_step2_batch_yyy07.pl,p7,
exp_cycles_indvary2_step2_batch_yyy07.pl,x3,
exp_cycles_indvary2_step2_batch_yyy07.pl,r6,
exp_cycles_indvary2_step2_batch_yyy07.pl,e5,
exp_cycles_indvary2_step2_batch_yyy08.pl,b3,
exp_cycles_indvary2_step2_batch_yyy08.pl,e1,
exp_cycles_indvary2_step2_batch_yyy08.pl,p5,
exp_cycles_indvary2_step2_batch_yyy08.pl,z2,
exp_cycles_indvary2_step2_batch_yyy08.pl,v4,
exp_cycles_indvary2_step2_batch_yyy08.pl,y1,
exp_cycles_indvary2_step2_batch_yyy08.pl,p2,[b1 c1 f1 a2 b2 a3 e2]
exp_cycles_indvary2_step2_batch_yyy08.pl,z3,
exp_cycles_indvary2_step2_batch_yyy08.pl,y2,[b1 c1 f1 a2 b2 a3 e2]
exp_cycles_indvary2_step2_batch_yyy08.pl,x6,
exp_cycles_indvary2_step2_batch_yyy09.pl,c3,[d1 f1 a2 b2 d2 e2 f2 c3]
exp_cycles_indvary2_step2_batch_yyy09.pl,b2,[d1 f1 a2 b2 d2 e2 f2 c3]
exp_cycles_indvary2_step2_batch_yyy09.pl,z5,
exp_cycles_indvary2_step2_batch_yyy09.pl,w5,
exp_cycles_indvary2_step2_batch_yyy09.pl,b1,
exp_cycles_indvary2_step2_batch_yyy09.pl,r5,
exp_cycles_indvary2_step2_batch_yyy09.pl,p3,[d1 f1 a2 b2 d2 e2 f2 c3]
exp_cycles_indvary2_step2_batch_yyy09.pl,e3,
exp_cycles_indvary2_step2_batch_yyy09.pl,y2,[d1 f1 a2 b2 d2 e2 f2 c3]
exp_cycles_indvary2_step2_batch_yyy09.pl,r3,
exp_cycles_indvary2_step2_batch_yyy10.pl,t4,
exp_cycles_indvary2_step2_batch_yyy10.pl,z6,
exp_cycles_indvary2_step2_batch_yyy10.pl,s4,
exp_cycles_indvary2_step2_batch_yyy10.pl,z5,
exp_cycles_indvary2_step2_batch_yyy10.pl,q1,[e2 f2 a1 b1 c2 c3]
exp_cycles_indvary2_step2_batch_yyy10.pl,y6,
exp_cycles_indvary2_step2_batch_yyy10.pl,w3,
exp_cycles_indvary2_step2_batch_yyy10.pl,p6,
exp_cycles_indvary2_step2_batch_yyy10.pl,y2,[e2 f2 a1 b1 c2 c3]
exp_cycles_indvary2_step2_batch_yyy10.pl,x1,[e2 f2 a1 b1 c2 c3]
exp_cycles_indvary2_step3_batch_yyy01.pl,a6,
exp_cycles_indvary2_step3_batch_yyy01.pl,x7,
exp_cycles_indvary2_step3_batch_yyy01.pl,w1,[d1 d2 e2 b3 c2;d1 d2 e2 b3 e1]
exp_cycles_indvary2_step3_batch_yyy01.pl,t7,
exp_cycles_indvary2_step3_batch_yyy01.pl,e3,
exp_cycles_indvary2_step3_batch_yyy01.pl,s1,[d1 d2 e2 b3 c2;d1 d2 e2 b3 e1]
exp_cycles_indvary2_step3_batch_yyy01.pl,y2,
exp_cycles_indvary2_step3_batch_yyy01.pl,u2,
exp_cycles_indvary2_step3_batch_yyy01.pl,p7,
exp_cycles_indvary2_step3_batch_yyy01.pl,p5,
exp_cycles_indvary2_step3_batch_yyy02.pl,e1,
exp_cycles_indvary2_step3_batch_yyy02.pl,r6,
exp_cycles_indvary2_step3_batch_yyy02.pl,c5,
exp_cycles_indvary2_step3_batch_yyy02.pl,x7,
exp_cycles_indvary2_step3_batch_yyy02.pl,w4,
exp_cycles_indvary2_step3_batch_yyy02.pl,z2,[d2 a2 c2]
exp_cycles_indvary2_step3_batch_yyy02.pl,p2,[d2 a2 c2]
exp_cycles_indvary2_step3_batch_yyy02.pl,a3,
exp_cycles_indvary2_step3_batch_yyy02.pl,y3,
exp_cycles_indvary2_step3_batch_yyy02.pl,r5,
exp_cycles_indvary2_step3_batch_yyy03.pl,u1,[c1 e1 b2 d2 b3 f1 c2 f2]
exp_cycles_indvary2_step3_batch_yyy03.pl,u7,
exp_cycles_indvary2_step3_batch_yyy03.pl,s5,
exp_cycles_indvary2_step3_batch_yyy03.pl,c2,[c1 e1 b2 c2 d2 f2 b3 f1]
exp_cycles_indvary2_step3_batch_yyy03.pl,p3,[c1 e1 b2 d2 b3 f1 c2 f2]
exp_cycles_indvary2_step3_batch_yyy03.pl,t2,
exp_cycles_indvary2_step3_batch_yyy03.pl,p2,[c1 e1 b2 d2 b3 f1 c2 f2]
exp_cycles_indvary2_step3_batch_yyy03.pl,x1,[c1 e1 b2 d2 b3 f1 c2 f2]
exp_cycles_indvary2_step3_batch_yyy03.pl,r7,
exp_cycles_indvary2_step3_batch_yyy03.pl,r3,[c1 e1 b2 d2 b3 f1 c2 f2]
exp_cycles_indvary2_step3_batch_yyy04.pl,s4,
exp_cycles_indvary2_step3_batch_yyy04.pl,q6,
exp_cycles_indvary2_step3_batch_yyy04.pl,p5,
exp_cycles_indvary2_step3_batch_yyy04.pl,r6,
exp_cycles_indvary2_step3_batch_yyy04.pl,z1,
exp_cycles_indvary2_step3_batch_yyy04.pl,z3,
exp_cycles_indvary2_step3_batch_yyy04.pl,t1,[d1 f1 c2 b1]
exp_cycles_indvary2_step3_batch_yyy04.pl,y6,
exp_cycles_indvary2_step3_batch_yyy04.pl,u3,
exp_cycles_indvary2_step3_batch_yyy04.pl,r4,
exp_cycles_indvary2_step3_batch_yyy05.pl,v7,
exp_cycles_indvary2_step3_batch_yyy05.pl,q5,
exp_cycles_indvary2_step3_batch_yyy05.pl,x7,
exp_cycles_indvary2_step3_batch_yyy05.pl,r5,
exp_cycles_indvary2_step3_batch_yyy05.pl,d2,
exp_cycles_indvary2_step3_batch_yyy05.pl,v3,
exp_cycles_indvary2_step3_batch_yyy05.pl,w5,
exp_cycles_indvary2_step3_batch_yyy05.pl,u7,
exp_cycles_indvary2_step3_batch_yyy05.pl,c2,[f1 c2 a1 d1 e1 a2]
exp_cycles_indvary2_step3_batch_yyy05.pl,a5,
exp_cycles_indvary2_step3_batch_yyy06.pl,c3,[b1 e1 c2 d2 c3 a1 a2 a3]
exp_cycles_indvary2_step3_batch_yyy06.pl,w2,
exp_cycles_indvary2_step3_batch_yyy06.pl,a5,
exp_cycles_indvary2_step3_batch_yyy06.pl,x2,[e1 c2 a1 b1 a2 d2 a3 c3]
exp_cycles_indvary2_step3_batch_yyy06.pl,x5,
exp_cycles_indvary2_step3_batch_yyy06.pl,e3,
exp_cycles_indvary2_step3_batch_yyy06.pl,y1,[e1 c2 a1 b1 a2 d2 a3 c3]
exp_cycles_indvary2_step3_batch_yyy06.pl,f4,
exp_cycles_indvary2_step3_batch_yyy06.pl,q1,[e1 c2 a1 b1 a2 d2 a3 c3]
exp_cycles_indvary2_step3_batch_yyy06.pl,q2,
exp_cycles_indvary2_step3_batch_yyy07.pl,d4,
exp_cycles_indvary2_step3_batch_yyy07.pl,d3,
exp_cycles_indvary2_step3_batch_yyy07.pl,b1,[b1 c2 f2 a1 e1 b3]
exp_cycles_indvary2_step3_batch_yyy07.pl,r5,
exp_cycles_indvary2_step3_batch_yyy07.pl,d2,
exp_cycles_indvary2_step3_batch_yyy07.pl,r2,
exp_cycles_indvary2_step3_batch_yyy07.pl,x4,
exp_cycles_indvary2_step3_batch_yyy07.pl,p6,
exp_cycles_indvary2_step3_batch_yyy07.pl,u6,
exp_cycles_indvary2_step3_batch_yyy07.pl,d5,
exp_cycles_indvary2_step3_batch_yyy08.pl,b2,
exp_cycles_indvary2_step3_batch_yyy08.pl,w7,
exp_cycles_indvary2_step3_batch_yyy08.pl,a5,
exp_cycles_indvary2_step3_batch_yyy08.pl,q4,
exp_cycles_indvary2_step3_batch_yyy08.pl,t2,[f1 c3 a2 e2 b3]
exp_cycles_indvary2_step3_batch_yyy08.pl,f4,
exp_cycles_indvary2_step3_batch_yyy08.pl,e2,[f1 e2 c3 a2 b3]
exp_cycles_indvary2_step3_batch_yyy08.pl,r2,[f1 c3 a2 e2 b3]
exp_cycles_indvary2_step3_batch_yyy08.pl,r7,
exp_cycles_indvary2_step3_batch_yyy08.pl,a1,
exp_cycles_indvary2_step3_batch_yyy09.pl,t5,
exp_cycles_indvary2_step3_batch_yyy09.pl,z6,
exp_cycles_indvary2_step3_batch_yyy09.pl,v7,
exp_cycles_indvary2_step3_batch_yyy09.pl,r6,
exp_cycles_indvary2_step3_batch_yyy09.pl,s5,
exp_cycles_indvary2_step3_batch_yyy09.pl,v4,
exp_cycles_indvary2_step3_batch_yyy09.pl,y1,
exp_cycles_indvary2_step3_batch_yyy09.pl,x6,
exp_cycles_indvary2_step3_batch_yyy09.pl,r3,
exp_cycles_indvary2_step3_batch_yyy09.pl,y5,
exp_cycles_indvary2_step3_batch_yyy10.pl,c3,
exp_cycles_indvary2_step3_batch_yyy10.pl,b3,
exp_cycles_indvary2_step3_batch_yyy10.pl,w1,[a1 d1 a2 d2]
exp_cycles_indvary2_step3_batch_yyy10.pl,f2,
exp_cycles_indvary2_step3_batch_yyy10.pl,p7,
exp_cycles_indvary2_step3_batch_yyy10.pl,x3,
exp_cycles_indvary2_step3_batch_yyy10.pl,s1,
exp_cycles_indvary2_step3_batch_yyy10.pl,r1,[a1 d1 a2 d2]
exp_cycles_indvary2_step3_batch_yyy10.pl,s7,
